3.3525464  13.151   0.021  35.773   2.333   23.17  0.541 c  J113418+574204_v1.dat          -                             
3.3541165  12.992   0.031  32.567   2.988   23.31  0.397 l  J113418+574204_v1.dat          -                             
3.3548229  13.249   0.017  27.932   1.506   23.54  0.977 c  J113418+574204_v1.dat          -                             
3.3561403  13.667   0.010  23.489   0.530   23.66  1.333 c  J113418+574204_v1.dat          -                             
3.3576717  14.051   0.009  23.322   0.338   24.26  0.758 b  J113418+574204_v1.dat          -                             
3.3681480  13.335   0.010  17.817   0.562   25.14  0.653 b  J113418+574204_v1.dat          -                             
3.3727910  13.025   0.024  25.184   1.870   27.54  0.808 c  J113418+574204_v1.dat          -                             
3.3849008  13.656   0.012  22.848   0.696   25.71  1.258 r  J113418+574204_v1.dat          -                             
3.3860528  13.117   0.036  34.733   3.578   24.92  1.405 c  J113418+574204_v1.dat          -                             
3.3887042  13.097   0.034  35.855   3.693   25.09  0.917 c  J113418+574204_v1.dat          -                             
3.3897339  13.126   0.018  17.793   0.955   25.52  1.009 c  J113418+574204_v1.dat          -                             
3.3979657  13.145   0.015  11.196   0.553   23.50  1.004 b  J113418+574204_v1.dat          -                             
3.3986597  13.456   0.017  33.404   1.665   23.43  0.997 b  J113418+574204_v1.dat          -                             
3.4003997  13.332   0.014  20.543   0.838   22.90  1.008 l  J113418+574204_v1.dat          -                             
3.4014909  13.307   0.000  42.051   0.000   22.93  0.483 r  J113418+574204_v1.dat          -                             
3.4087202  13.089   0.022  16.330   1.100   24.14  1.280 l  J113418+574204_v1.dat          -                             
3.4212377  13.070   0.027  32.910   2.650   27.97  0.734 c  J113418+574204_v1.dat          -                             
3.4351887  13.184   0.024  34.649   2.626   30.44  0.488 l  J113418+574204_v1.dat          -                             
3.4496507  13.521   0.008  20.181   0.459   33.30  1.176 l  J113418+574204_v1.dat          -                             
3.4508513  13.793   0.006  25.851   0.412   33.30  1.211 b  J113418+574204_v1.dat          -                             
3.4544518  13.213   0.015  26.156   1.014   31.92  1.062 c  J113418+574204_v1.dat          -                             
3.4560649  13.133   0.018  31.074   1.626   32.36  1.095 c  J113418+574204_v1.dat          -                             
3.4592056  13.784   0.006  25.569   0.416   25.03  1.036 l  J113418+574204_v1.dat          -                             
3.4668572  13.259   0.015  23.321   1.060   19.74  1.352 b  J113418+574204_v1.dat          -                             
